id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,sp_tags,main_studio,prequel_id,sequel_id
2356,Amon: The Apocalypse of Devilman,AMON: Devilman Mokushiroku,AMON デビルマン黙示録,OVA,FINISHED,1,SPRING,2000,62,62,8241,106,Action|Fantasy|Horror|Supernatural,Demons|Gore|Urban|Body Horror|Shapeshifting|Cosmic Horror|Post-Apocalyptic|Male Protagonist|Primarily Male Cast|Mythology|Nudity,Cast-Traits|Theme-Other|Setting-Scene|Theme-Other|Theme-Fantasy|Theme-Other|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Traits,Tragedy,Studio Live,2355,
11917,,Major: World Series,メジャー ワールドシリーズ編,OVA,FINISHED,2,WINTER,2012,80,81,8239,97,Comedy|Drama|Sports,Male Protagonist|Shounen|Baseball,Cast-Main Cast|Demographic|Theme-Game-Sport,,SynergySP,7655,9890
204319,Do You Like Big Girls?,Ookii Onnanoko wa Suki desu ka?,大きい女の子は好きですか？,TV_SHORT,RELEASING,12,SPRING,2026,57,59,8234,175,Ecchi|Romance|Sports,Nudity|Polyamorous|Female Harem|Heterosexual|Male Protagonist|Volleyball|Primarily Female Cast|Mahjong|Large Breasts|Fellatio|Hypersexuality|College|Primarily Adult Cast,Cast-Traits|Theme-Romance|Theme-Romance|Theme-Romance|Cast-Main Cast|Theme-Game-Sport|Cast-Main Cast|Theme-Game-Card & Board Game|Sexual Content|Sexual Content|Sexual Content|Setting-Scene|Cast-Main Cast,Body Image,Studio Houkiboshi,,
12017,Tiger & Bunny: The Movie - The Rising,TIGER & BUNNY: The Rising,劇場版 TIGER & BUNNY -The Rising-,MOVIE,FINISHED,1,WINTER,2014,74,75,8233,77,Action|Comedy|Mystery,Super Power|Superhero|Tokusatsu|Henshin|Urban Fantasy|LGBTQ+ Themes|Transgender|Urban|Super Robot|Anti-Hero,Theme-Fantasy|Theme-Fantasy|Theme-Sci-Fi|Theme-Fantasy|Setting-Universe|Theme-Other|Cast-Traits|Setting-Scene|Theme-Sci-Fi-Mecha|Cast-Main Cast,,Sunrise,9941,117197
9930,Snow Halation,Snow Halation,Snow Halation,MUSIC,FINISHED,1,,,75,75,8227,100,Music,Idol|Primarily Female Cast|Snowscape|Cute Girls Doing Cute Things|Dancing|Urban|School|Female Protagonist|Primarily Teen Cast|Ensemble Cast|CGI,Cast-Traits|Cast-Main Cast|Setting-Scene|Theme-Slice of Life|Theme-Arts-Music|Setting-Scene|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Technical,,,,
253,Haré+Guu,Jungle wa Itsumo Hare nochi Guu,ジャングルはいつもハレのちグゥ,TV,FINISHED,26,SPRING,2001,73,74,8222,137,Comedy,Surreal Comedy|Meta|Episodic|Parody|Shounen|Adoption|Age Gap|Dissociative Identities|Tanned Skin|Family Life,Theme-Comedy|Theme-Other|Technical|Theme-Comedy|Demographic|Theme-Other|Theme-Romance|Cast-Traits|Cast-Traits|Theme-Slice of Life,Ojou-sama|Body Swapping,Shin-Ei Animation,,254
186789,Chuhai Lips: Canned Flavor of Married Women,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite,人妻の唇は缶チューハイの味がして,TV_SHORT,FINISHED,8,SUMMER,2025,53,53,8216,130,Comedy|Ecchi|Romance,Nudity|Cheating|MILF|Male Protagonist|Primarily Adult Cast|Seinen|Inseki|Age Gap|Large Breasts|Episodic|Heterosexual|Female Harem|Netori|Gyaru|Tanned Skin|Fellatio,Cast-Traits|Sexual Content|Sexual Content|Cast-Main Cast|Cast-Main Cast|Demographic|Sexual Content|Theme-Romance|Sexual Content|Technical|Theme-Romance|Theme-Romance|Sexual Content|Cast-Traits|Cast-Traits|Sexual Content,Nakadashi|Sweat|Isekai|Elf|Wilderness|Bondage,Raiose,,
21122,The Disappearance of Nagato Yuki-chan: I Cannot Let Summer Break End,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,長門有希ちゃんの消失「終われない夏休み」,OVA,FINISHED,1,FALL,2015,65,65,8209,63,Comedy|Romance,School|Female Protagonist|Tsundere|Heterosexual|Primarily Teen Cast|Seinen,Setting-Scene|Cast-Main Cast|Cast-Traits|Theme-Romance|Cast-Main Cast|Demographic,,Satelight,20566,
104158,Stand My Heroes: Piece of Truth,Stand My Heroes: PIECE OF TRUTH,スタンドマイヒーローズ PIECE OF TRUTH,TV,FINISHED,12,FALL,2019,50,50,8208,76,Action|Drama|Mystery|Psychological,Male Harem|Police|Primarily Male Cast|Female Protagonist|Primarily Adult Cast|Crime|Heterosexual|Drugs|Detective,Theme-Romance|Theme-Other-Organisations|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Romance|Theme-Other|Cast-Traits,,M.S.C,,
20486,Z/X IGNITION,Z/X IGNITION,Z/X IGNITION,TV,FINISHED,12,WINTER,2014,59,59,8197,49,Adventure|Fantasy|Sci-Fi,Card Battle|Tsundere|Angels|Alternate Universe|Revenge|Dragons,Theme-Game-Card & Board Game|Cast-Traits|Cast-Traits|Setting-Universe|Theme-Drama|Cast-Traits,,Telecom Animation Film,,
1362,Street Fighter II: The Animated Movie,Street Fighter II: The Movie,ストリートファイターII,MOVIE,FINISHED,1,SUMMER,1994,68,68,8191,154,Action,Martial Arts|Assassins|Super Power|Foreign|Primarily Adult Cast|Female Protagonist|Male Protagonist|Nudity|Ninja,Theme-Action|Theme-Other-Organisations|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Traits,,Group TAC,,
9213,,Kowarekake no Orgel,こわれかけのオルゴール,OVA,FINISHED,1,WINTER,2010,69,69,8178,35,Drama|Music|Sci-Fi|Slice of Life,Amnesia|Robots|Band|Family Life|Female Protagonist|Artificial Intelligence|Found Family,Cast-Traits|Cast-Traits|Theme-Arts-Music|Theme-Slice of Life|Cast-Main Cast|Cast-Traits|Theme-Other,Tragedy,,,
12449,,Maken-ki!: Doki Doki! Maken-ki! Himitsu no Kunren,マケン姫っ！ ドキドキッ！マケン姫っ！秘密の訓練,SPECIAL,FINISHED,6,WINTER,2011,57,57,8171,78,Ecchi,POV|Fitness|Primarily Female Cast|Nudity|Shounen,Technical|Theme-Game-Sport|Cast-Main Cast|Cast-Traits|Demographic,,,,
476,Skating Rink Kaleidoscope,Ginban Kaleidoscope,銀盤カレイドスコープ,TV,FINISHED,12,FALL,2005,68,69,8160,61,Drama|Romance|Sports|Supernatural,Ghost|Ice Skating|Dissociative Identities|Urban Fantasy|Primarily Teen Cast|Male Protagonist|Shoujo|Female Protagonist|Aviation|Conspiracy|School,Cast-Traits|Theme-Game-Sport|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Other-Vehicle|Theme-Drama|Setting-Scene,Tragedy,Karaku,,
135513,Love Me: Kaede and Suzu THE ANIMATION,Kaede to Suzu THE ANIMATION,楓と鈴 THE ANIMATION,OVA,FINISHED,3,SPRING,2022,76,77,8156,479,Hentai,Threesome|Twins|Group Sex|Primarily Teen Cast|Sex Toys|Squirting|School|Kuudere|Shimaidon|Incest|LGBTQ+ Themes|Maids|School Club|Bisexual|Heterosexual|Nakadashi|Handjob|Masturbation|Male Protagonist|Female Protagonist|Fellatio|Yuri|Cosplay|Public Sex|Blackmail|Boobjob|Cunnilingus|Voyeur,Sexual Content|Cast-Traits|Sexual Content|Cast-Main Cast|Sexual Content|Sexual Content|Setting-Scene|Cast-Traits|Sexual Content|Sexual Content|Theme-Other|Cast-Traits|Setting-Scene|Cast-Traits|Theme-Romance|Sexual Content|Sexual Content|Sexual Content|Cast-Main Cast|Cast-Main Cast|Sexual Content|Theme-Romance|Cast-Traits|Sexual Content|Theme-Other|Sexual Content|Sexual Content|Sexual Content,,Studio 1st,,
128757,,Tai-Ari deshita.: Ojou-sama wa Kakutou Game nante Shinai,対ありでした。 ～お嬢さまは格闘ゲームなんてしない～,TV,NOT_YET_RELEASED,,SUMMER,2026,,,8153,54,Drama,Video Games|Female Protagonist|Yuri|Ojou-sama|Primarily Female Cast|LGBTQ+ Themes|Boarding School|E-Sports|Cute Girls Doing Cute Things|Seinen,Theme-Game|Cast-Main Cast|Theme-Romance|Cast-Traits|Cast-Main Cast|Theme-Other|Setting-Scene|Theme-Game|Theme-Slice of Life|Demographic,,diomedéa,,
21136,Teekyuu 5,Teekyuu 5,てーきゅう5,TV_SHORT,FINISHED,12,SUMMER,2015,66,66,8153,26,Comedy|Sports,Surreal Comedy|School|Meta|Tennis|Primarily Female Cast|Cute Girls Doing Cute Things|School Club|Female Protagonist|Parody|Shounen,Theme-Comedy|Setting-Scene|Theme-Other|Theme-Game-Sport|Cast-Main Cast|Theme-Slice of Life|Setting-Scene|Cast-Main Cast|Theme-Comedy|Demographic,Aliens,Millepensee,20833,21301
10470,,GOD EATER Prologue,GOD EATER Prologue,SPECIAL,FINISHED,1,FALL,2009,62,62,8146,43,Action|Fantasy|Supernatural,Military|Post-Apocalyptic|Kaiju|Male Protagonist|Super Power|Body Horror|Demons,Theme-Other-Organisations|Setting-Universe|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Theme-Other|Cast-Traits,,,,20849
2950,,Doubutsu no Mori,どうぶつの森,MOVIE,FINISHED,1,FALL,2006,69,69,8135,163,Slice of Life,Kids|Environmental|Animals|Rural|Female Protagonist|Fashion|Snowscape|Iyashikei|Anthropomorphism|Coming of Age|Video Games|CGI|Primarily Animal Cast|Horticulture,Demographic|Theme-Other|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Arts|Setting-Scene|Theme-Slice of Life|Cast-Traits|Theme-Drama|Theme-Game|Technical|Cast-Main Cast|Theme-Slice of Life,Aliens,OLM,,
1048,The SoulTaker,The SoulTaker: Tamashiigari,The SoulTaker ～魂狩～,TV,FINISHED,13,SPRING,2001,59,60,8135,88,Action|Horror|Supernatural,Henshin|Demons|Superhero|Conspiracy|Twins|Tragedy|Tokusatsu|Dissociative Identities|Politics|Terrorism,Theme-Fantasy|Cast-Traits|Theme-Fantasy|Theme-Drama|Cast-Traits|Theme-Drama|Theme-Sci-Fi|Cast-Traits|Theme-Other|Theme-Other,Aliens|Medicine,Tatsunoko Production,,
10448,,rain town,rain town,MOVIE,FINISHED,1,,,67,68,8134,45,Drama|Sci-Fi,Urban|No Dialogue|Robots|Dystopian|Female Protagonist|Iyashikei|Graduation Project,Setting-Scene|Technical|Cast-Traits|Setting-Time|Cast-Main Cast|Theme-Slice of Life|Technical,Tragedy,,,
106894,Kochoki,Kochoki: Wakaki Nobunaga,胡蝶綺 ～若き信長～,TV,FINISHED,12,SUMMER,2019,60,61,8131,74,Action|Adventure|Drama|Romance,Historical|Male Protagonist|Biographical|Time Skip|Politics|War|Swordplay|Ninja|Samurai|Crossdressing|Gender Bending,Setting-Time|Cast-Main Cast|Theme-Other|Setting-Time|Theme-Other|Theme-Other|Theme-Action|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other,Tragedy,Studio DEEN,,
5702,,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,空を見上げる少女の瞳に映る世界,TV,FINISHED,9,WINTER,2009,64,65,8131,64,Adventure|Fantasy,Alternate Universe|Super Power|Male Protagonist|War|Isekai|Magic|Female Protagonist|School,Setting-Universe|Theme-Fantasy|Cast-Main Cast|Theme-Other|Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Setting-Scene,,Kyoto Animation,,
1238,One Piece Special: Protect! The Last Great Performance,ONE PIECE: Mamore! Saigo no Oobutai,ONE PIECE 守れ! 最後の大舞台,SPECIAL,FINISHED,1,WINTER,2003,68,69,8118,51,Action|Adventure|Comedy|Fantasy,Pirates|Shounen|Acting|Male Protagonist|Ensemble Cast|Super Power|Ships|Found Family|Shapeshifting|Swordplay,Cast-Traits|Demographic|Theme-Arts|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Theme-Other-Vehicle|Theme-Other|Theme-Fantasy|Theme-Action,Revenge,,,
21414,Aoharu x Machinegun: This is a Battlefield for Beasts!,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,青春×機関銃 獣たちの戦場だなっ！,OVA,FINISHED,1,FALL,2015,68,68,8117,60,Action|Comedy|Sports,Female Protagonist|Crossdressing|Airsoft|Primarily Teen Cast|Shounen|Cosplay|Gender Bending,Cast-Main Cast|Cast-Traits|Theme-Game-Sport|Cast-Main Cast|Demographic|Cast-Traits|Theme-Other,,Brain's Base,21078,
142481,Yowamushi Pedal Limit Break,Yowamushi Pedal: LIMIT BREAK,弱虫ペダル LIMIT BREAK,TV,FINISHED,25,FALL,2022,73,74,8114,147,Comedy|Drama|Sports,Cycling|Shounen|School Club|Primarily Male Cast|Primarily Teen Cast|Male Protagonist|School,Theme-Game-Sport|Demographic|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Setting-Scene,,TMS Entertainment,99476,
5310,Macross Frontier: The False Songstress,Macross Frontier: Itsuwari no Utahime,劇場版 マクロスF 虚空歌姫 ~イツワリノウタヒメ~,MOVIE,FINISHED,1,FALL,2009,75,76,8107,70,Action|Mecha|Music|Romance|Sci-Fi,Military|Aliens|Idol|Love Triangle|Space|Real Robot|War|Nudity|Space Opera|Musical Theater|Female Protagonist|Aviation,Theme-Other-Organisations|Cast-Traits|Cast-Traits|Theme-Romance|Setting-Universe|Theme-Sci-Fi-Mecha|Theme-Other|Cast-Traits|Theme-Sci-Fi|Theme-Arts-Music|Cast-Main Cast|Theme-Other-Vehicle,Amnesia|Conspiracy,,,7222
117085,Sorcerous Stabber Orphen: Battle of Kimluck,Majutsushi Orphen Hagure Tabi: Kimluck-hen,魔術士オーフェンはぐれ旅 キムラック編,TV,FINISHED,11,WINTER,2021,61,61,8105,75,Action|Adventure|Fantasy,Magic|Religion|Travel|Swordplay|Dragons|Male Protagonist|Angels,Theme-Fantasy|Theme-Other|Theme-Other|Theme-Action|Cast-Traits|Cast-Main Cast|Cast-Traits,,Studio DEEN,115651,155068
1629,The Devil Lady,Devilman Lady,デビルマンレディー,TV,FINISHED,26,FALL,1998,64,65,8103,118,Action|Drama|Horror|Psychological|Supernatural,Female Protagonist|Bisexual|Demons|Body Horror|Urban Fantasy|Monster Girl|Nudity|Gore|Philosophy|Kaiju|Noir|Nekomimi|Seinen,Cast-Main Cast|Cast-Traits|Cast-Traits|Theme-Other|Setting-Universe|Cast-Traits|Cast-Traits|Theme-Other|Theme-Other|Theme-Fantasy|Theme-Other|Cast-Traits|Demographic,Conspiracy|Gods|Tragedy|LGBTQ+ Themes|Rape,TMS Entertainment,,
5041,Guin Saga,Guin Saga,グイン・サーガ,TV,FINISHED,26,SPRING,2009,68,69,8102,59,Action|Adventure|Fantasy,Fugitive|Primarily Adult Cast|Monster Boy|War|Politics|Swordplay|Amnesia|Twins|Lost Civilization|Medieval,Theme-Action|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Other|Theme-Action|Cast-Traits|Cast-Traits|Theme-Other|Setting-Time,,Satelight,,
13859,,Accel World: Acchel World.,あくちぇる・わーるど。,SPECIAL,FINISHED,8,SUMMER,2012,57,57,8101,28,Comedy|Sci-Fi,School|Shounen|Parody|Virtual World|Ensemble Cast|Kuudere|Isekai,Setting-Scene|Demographic|Theme-Comedy|Setting-Universe|Cast-Main Cast|Cast-Traits|Theme-Fantasy,,,,
145608,Umamusume: Pretty Derby - 1st Anniversary Special Animation,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,ウマ娘 プリティーダービー 1st Anniversary Special Animation,SPECIAL,FINISHED,1,WINTER,2022,70,71,8099,84,Slice of Life|Sports,Kemonomimi|Athletics|Female Protagonist|Primarily Female Cast|School|Cute Girls Doing Cute Things|Advertisement,Cast-Traits|Theme-Game-Sport|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Slice of Life|Technical,,Studio KAI,124223,156632
1299,,FLAG,FLAG,ONA,FINISHED,13,SUMMER,2006,69,70,8094,92,Action|Adventure|Drama|Mecha,Military|Photography|Politics|Foreign|War|POV|Female Protagonist|Real Robot|Meta,Theme-Other-Organisations|Theme-Arts|Theme-Other|Setting-Scene|Theme-Other|Technical|Cast-Main Cast|Theme-Sci-Fi-Mecha|Theme-Other,Tragedy,The Answer Studio,,
99672,TWOCAR,Two Car,つうかあ,TV,FINISHED,12,FALL,2017,53,53,8091,42,Drama|Sports,Motorcycles|Primarily Female Cast|Ensemble Cast|Female Protagonist|Cute Girls Doing Cute Things|Cars|Twins|Coastal|Achronological Order,Theme-Other-Vehicle|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Theme-Other-Vehicle|Cast-Traits|Setting-Scene|Setting-Time,Love Triangle,SILVER LINK.,,
561,Sakura Wars,Sakura Taisen,サクラ大戦,TV,FINISHED,25,SPRING,2000,66,67,8091,74,Action|Adventure|Drama|Mecha|Sci-Fi|Supernatural,Female Protagonist|Musical Theater|Steampunk|Swordplay|Demons|Military|Ensemble Cast|Spearplay|Guns|Super Power|Acting|Primarily Female Cast|Super Robot|Criminal Organization|Ojou-sama|Urban,Cast-Main Cast|Theme-Arts-Music|Theme-Fantasy|Theme-Action|Cast-Traits|Theme-Other-Organisations|Cast-Main Cast|Theme-Action|Theme-Action|Theme-Fantasy|Theme-Arts|Cast-Main Cast|Theme-Sci-Fi-Mecha|Theme-Other-Organisations|Cast-Traits|Setting-Scene,,MADHOUSE,,
104371,A Day Before Us 2nd Season,Yeonae Haru Jeon 2,연애하루전2,ONA,FINISHED,15,,,72,73,8088,130,Drama|Romance|Slice of Life,College|Love Triangle|Foreign|Heterosexual|Primarily Adult Cast|Ensemble Cast,Setting-Scene|Theme-Romance|Setting-Scene|Theme-Romance|Cast-Main Cast|Cast-Main Cast,,LICO,102425,
2488,Mei and the Baby Cat Bus,Mei to Koneko Bus,めいとこねこバス,MOVIE,FINISHED,1,FALL,2002,69,70,8087,72,Adventure|Fantasy,Animals|Rural|Gods,Theme-Other|Setting-Scene|Cast-Traits,,Studio Ghibli,523,
1426,Lupin the Third Part 3,Lupin III: Part III,ルパン三世 - Part III,TV,FINISHED,50,SPRING,1984,70,71,8085,84,Adventure|Comedy,Anti-Hero|Fugitive|Episodic|Seinen|Primarily Adult Cast|Male Protagonist|Crime|Detective|Police|Travel|Samurai|Nudity,Cast-Main Cast|Theme-Action|Technical|Demographic|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Traits|Theme-Other-Organisations|Theme-Other|Cast-Traits|Cast-Traits,,Tokyo Movie Shinsha,1425,20906
553,Descendants of Darkness,Yami no Matsuei,闇の末裔,TV,FINISHED,13,FALL,2000,64,65,8077,112,Drama|Fantasy|Horror,Gods|Shoujo|Afterlife|Magic|Primarily Male Cast|Detective|LGBTQ+ Themes|Boys' Love|Male Protagonist|Psychosexual|Anti-Hero|Gore|Curses|Office|Disability,Cast-Traits|Demographic|Setting-Universe|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Romance|Cast-Main Cast|Theme-Other|Cast-Main Cast|Theme-Other|Theme-Fantasy|Setting-Scene|Cast-Traits,Rape|Vampire,J.C.STAFF,,
132467,,Tokyo Revengers: Chibi Reve,ちびりべ,ONA,FINISHED,24,SPRING,2021,72,73,8073,121,Comedy,Delinquents|Chibi|Cute Boys Doing Cute Things|Gangs|Primarily Male Cast|Male Protagonist,Cast-Traits|Theme-Other|Theme-Slice of Life|Theme-Other-Organisations|Cast-Main Cast|Cast-Main Cast,,Studio PuYUKAI,,
108356,Dragon's Dogma,Dragon’s Dogma,ドラゴンズドグマ,ONA,FINISHED,7,SUMMER,2020,54,55,8068,71,Action|Adventure|Fantasy|Supernatural,Full CGI|Dragons|Revenge|Gore|CGI|Swordplay|Magic|Nudity|Demons|Male Protagonist|Primarily Adult Cast|Medieval|Archery,Technical|Cast-Traits|Theme-Drama|Theme-Other|Technical|Theme-Action|Theme-Fantasy|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Setting-Time|Theme-Action,Anti-Hero|Tragedy|Suicide|Philosophy,Sublimation,,
20650,,Strike Witches Operation Victory Arrow,ストライクウィッチーズ Operation Victory Arrow,OVA,FINISHED,3,FALL,2014,70,71,8068,95,Action|Sci-Fi,Aviation|Military|Foreign|Ships|Witch|War|Kemonomimi|Magic|Rural|Primarily Female Cast|Female Protagonist|Ensemble Cast|Primarily Teen Cast|Guns|Episodic|Nudity|Twins,Theme-Other-Vehicle|Theme-Other-Organisations|Setting-Scene|Theme-Other-Vehicle|Cast-Traits|Theme-Other|Cast-Traits|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Action|Technical|Cast-Traits|Cast-Traits,,SILVER LINK.,6381,9751
87498,SAIYUKI RELOAD BLAST,Saiyuuki RELOAD BLAST,最遊記RELOAD BLAST,TV,FINISHED,12,SUMMER,2017,66,67,8065,78,Action|Adventure|Comedy|Drama|Supernatural,Josei|Demons|Primarily Adult Cast|Classic Literature,Demographic|Cast-Traits|Cast-Main Cast|Theme-Arts,,Platinum Vision,131|128400,
2213,,Black Jack (TV),ブラックジャック,TV,FINISHED,61,FALL,2004,73,74,8063,146,Drama,Medicine|Work|Male Protagonist|Episodic|Shounen|Rehabilitation|Crossover|Philosophy|School,Theme-Other|Setting-Scene|Cast-Main Cast|Technical|Demographic|Theme-Drama|Theme-Other|Theme-Other|Setting-Scene,,Tezuka Productions,1373|21187,2214
3656,,Monochrome Factor,モノクローム･ファクター,TV,FINISHED,24,SPRING,2008,62,63,8059,68,Action|Supernatural,Male Protagonist|Slapstick|Shoujo|Urban Fantasy|Age Gap|Boys' Love,Cast-Main Cast|Theme-Comedy|Demographic|Setting-Universe|Theme-Romance|Theme-Romance,,A.C.G.T.,,
181,Vandread: The Second Stage,Vandread: the second stage,ヴァンドレッド the second stage,TV,FINISHED,13,FALL,2001,70,70,8057,113,Action|Comedy|Mecha|Romance|Sci-Fi,CGI|Space|Super Robot|Space Opera|Female Harem|Travel|Pirates|Male Protagonist|Primarily Female Cast|Tsundere|Ensemble Cast|Primarily Adult Cast|Unrequited Love|Heterosexual|Tanned Skin|Military|Nudity|Kuudere,Technical|Setting-Universe|Theme-Sci-Fi-Mecha|Theme-Sci-Fi|Theme-Romance|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Theme-Romance|Cast-Traits|Theme-Other-Organisations|Cast-Traits|Cast-Traits,Gender Bending|LGBTQ+ Themes|Tragedy|Prison|Torture,GONZO,180,
21609,,12-sai.: Chiccha na Mune no Tokimeki,12歳。～ちっちゃなムネのトキメキ～,TV,FINISHED,12,SPRING,2016,60,60,8051,70,Romance,Shoujo|Coming of Age|Primarily Child Cast|School|Female Protagonist|Heterosexual|Bullying,Demographic|Theme-Drama|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Theme-Romance|Theme-Drama,,OLM,,21839
192,Love Hina Spring Movie,Love Hina: Haru Special - Kimi Sakura Chiru Nakare!!,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,SPECIAL,FINISHED,1,SPRING,2001,67,67,8050,36,Adventure|Comedy|Romance,Female Harem|Cohabitation|Primarily Female Cast|Male Protagonist|Shounen|Heterosexual|Ships|Travel|Foreign|Meta|Desert,Theme-Romance|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Demographic|Theme-Romance|Theme-Other-Vehicle|Theme-Other|Setting-Scene|Theme-Other|Setting-Scene,Lost Civilization|Animals,Xebec,,
990,God Family,Kamisama Kazoku,神様家族,TV,FINISHED,13,SPRING,2006,67,68,8042,45,Comedy|Drama|Fantasy|Romance,Gods|Coming of Age|Male Protagonist|Memory Manipulation|Primarily Female Cast|School|Kuudere,Cast-Traits|Theme-Drama|Cast-Main Cast|Theme-Other|Cast-Main Cast|Setting-Scene|Cast-Traits,Love Triangle,Toei Animation,,
182158,Senpai is an Otokonoko Movie: Sunshine After the Rain,Senpai wa Otokonoko: Ame Nochi Hare,先輩はおとこのこ あめのち晴れ,MOVIE,FINISHED,1,WINTER,2025,72,73,8037,98,Comedy|Drama|Romance,Crossdressing|LGBTQ+ Themes|Coming of Age|Femboy|Primarily Teen Cast|Love Triangle|School|Agender|Found Family|Josei|Family Life|Bullying|Basketball,Cast-Traits|Theme-Other|Theme-Drama|Cast-Traits|Cast-Main Cast|Theme-Romance|Setting-Scene|Cast-Traits|Theme-Other|Demographic|Theme-Slice of Life|Theme-Drama|Theme-Game-Sport,,project No.9,163133,
